Wall time,Step,Value
1715547550.3467677,8004,0.934384286403656
1715547600.7662454,10000,0.8770990371704102
1715547734.5091305,18004,0.503115713596344
1715547780.4439456,20000,0.4513651132583618
1715547903.6955557,28004,0.4368698000907898
1715547947.675416,30000,0.6122108697891235
1715548070.2273016,38004,0.38557666540145874
1715548113.999232,40000,0.5524982810020447
1715548233.7611759,48004,0.3702639937400818
1715548277.7791977,50000,0.4561077654361725
1715548396.8043485,58004,0.4412657916545868
1715548440.1942685,60000,0.29189178347587585
1715548560.1819763,68004,0.3530070185661316
1715548603.936041,70000,0.3102279007434845
1715548723.105835,78004,0.3005562126636505
1715548767.9247289,80000,0.2561342716217041
1715548886.4847012,88004,0.2830258309841156
1715548931.203922,90000,0.3086729645729065
1715549049.9990692,98004,0.27470988035202026
1715549093.434128,100000,0.2483704835176468
1715549210.4925437,108004,0.2233056128025055
1715549253.8125758,110000,0.2950056493282318
1715549371.7903817,118004,0.17936170101165771
1715549415.8294022,120000,0.22137226164340973
1715549536.78281,128004,0.20453354716300964
1715549581.9334908,130000,0.3241642117500305
1715549699.623771,138004,0.20732155442237854
1715549743.3047004,140000,0.17981411516666412
1715549862.2871504,148004,0.2850892245769501
1715549906.1212554,150000,0.25831687450408936
1715550024.3234963,158004,0.1603550761938095
1715550067.769602,160000,0.15488186478614807
1715550185.1705973,168004,0.22773070633411407
1715550228.4287965,170000,0.18804877996444702
1715550346.7875156,178004,0.16019852459430695
1715550390.5988626,180000,0.171943798661232
1715550508.6712072,188004,0.18686288595199585
1715550551.6789253,190000,0.17387008666992188
1715550669.2668262,198004,0.2770722210407257
1715550712.7456262,200000,0.24131886661052704
