Boat_Position_Z,Boat_Velocity_Z,Load_Position_Z,Load_Velocity_Z,Target_Load_Position_Z,Target_Load_Velocity_Z,Action,Winch_Velocity,Reward
-0.72865240362365,0.595143722535092,17.462369325811757,-0.32073015479980427,17.812499999998987,-0.23,5,-0.25,19.8691765500032
-0.698074993241169,0.6115482076496215,17.44554764252584,-0.3364336657183742,17.800999999998986,-0.23,5,-0.25,19.86232549636853
-0.6603355129609181,0.7547896056050174,17.42185997801107,-0.47375329029534896,17.789499999998984,-0.23,5,-0.25,19.805425147702916
-0.629263218669954,0.6214458858192806,17.404566981139574,-0.34585993742993537,17.777999999998983,-0.23,5,-0.25,19.84712425532428
-0.5984521131084668,0.616222111229745,17.38752587628754,-0.3408220970406717,17.76649999999898,-0.23,5,-0.25,19.844097076364655
-0.5678884495012215,0.6112732721449055,17.37072344978774,-0.3360485299960203,17.75499999999898,-0.23,5,-0.25,19.84108524224343
-0.5375309875225107,0.6071492395742162,17.354120133645587,-0.3320663228430476,17.743499999998978,-0.23,5,-0.25,19.837965785419915
-0.5074759545989835,0.6011006584705436,17.337808146711545,-0.3262397386808402,17.731999999998976,-0.23,5,-0.25,19.835350695500463
-0.4778195781572906,0.5931275288338589,17.321879690282046,-0.318569128589985,17.720499999998975,-0.23,5,-0.25,19.833257358141992
-0.4486214275567859,0.5839630120100936,17.306391810793222,-0.30975758977646706,17.708999999998973,-0.23,5,-0.25,19.831545372857516
-0.419876920539057,0.5748901403545781,17.291340056431217,-0.3010350872401091,17.69749999999897,-0.23,5,-0.25,19.829988116621827
-0.3915631458120452,0.566275494540236,17.276702409704747,-0.2927529345294033,17.68599999999897,-0.23,5,-0.25,19.828537551787292
-0.3632402065682093,0.5664587848767177,17.26205722082517,-0.2929037775915333,17.674499999998968,-0.23,5,-0.25,19.825934068672108
-0.33471106569583897,0.570582817447407,17.24721566220692,-0.29683117236501744,17.662999999998966,-0.23,5,-0.25,19.822656978847146
-0.30559081348833583,0.5824050441500628,17.23180890196015,-0.3081352049353825,17.651499999998965,-0.23,5,-0.25,19.81775427197668
-0.2703028414584411,0.7057594405978951,17.210493209387913,-0.4263138514447462,17.639999999998963,-0.23,5,-0.25,19.776984788549925
-0.2395467229978967,0.6151223692108876,17.193521875723334,-0.3394266732915696,17.62849999999896,-0.23,5,-0.25,19.798819834573997
-0.20782833027085768,0.6343678545407805,17.175630011882873,-0.35783727680922084,17.61699999999896,-0.23,5,-0.25,19.78885016424841
-0.17504227133384953,0.6557211787401629,17.156716787445177,-0.3782644887539277,17.60549999999896,-0.23,5,-0.25,19.776611269504443
-0.1412710268382874,0.6754248899112425,17.136861390296836,-0.3971079429668123,17.593999999998957,-0.23,5,-0.25,19.763099226917014
-0.10664290001970411,0.6925625363716659,17.11618689404588,-0.41348992501909265,17.582499999998955,-0.23,5,-0.25,19.748883534632885
-0.07139616831551632,0.7049346340837559,17.094921697326974,-0.4253039343781495,17.570999999998953,-0.23,5,-0.25,19.73520582294138
-0.035659134961256944,0.7147406670851875,17.073188806316352,-0.43465782021243626,17.559499999998952,-0.23,5,-0.25,19.7216165995249
0.0004398968075403076,0.721980635375945,17.051111199983538,-0.4415521266562905,17.54799999999895,-0.23,5,-0.25,19.708347218126445
0.036781788272167715,0.7268378292925481,17.02880305161584,-0.44616296735398464,17.53649999999895,-0.23,5,-0.25,-0.304482619852802
0.07323823619709202,0.7291289584984861,17.00638728462752,-0.44831533976633864,17.524999999998947,-0.23,5,-0.25,-0.31662073612221486
0.10969926638042815,0.7292206036667226,16.983969240163418,-0.4483608892820712,17.513499999998945,-0.23,5,-0.25,-0.32808430358004775
0.1460319933282317,0.7266545389560708,16.961676173655263,-0.4458613301630976,17.501999999998944,-0.23,5,-0.25,-0.3385459511744576
0.18224099929891446,0.7241801194136555,16.93950367936084,-0.44344988588846945,17.490499999998942,-0.23,5,-0.25,-0.3491577991425271
0.21870661174066242,0.729312248834959,16.917087584633926,-0.44832189453828164,17.47899999999894,-0.23,5,-0.25,-0.36341001217612945
0.25516764192399854,0.7292206036667226,16.89467800586727,-0.44819157533311227,17.46749999999894,-0.23,5,-0.25,-0.3757326005073268
0.29155993823115645,0.727845926143158,16.87233636282903,-0.446832860764772,17.455999999998937,-0.23,5,-0.25,-0.3876797308618384
0.3276085651574232,0.7209725385253352,16.850325844378126,-0.4402103690181036,17.444499999998936,-0.23,5,-0.25,-0.397231326450429
0.3630019291307913,0.7078672794673624,16.828944666609175,-0.42762355537902863,17.432999999998934,-0.23,5,-0.25,-0.40393791543726104
0.3974421833544879,0.6888050844739313,16.808477817424034,-0.4093369837028149,17.421499999998932,-0.23,5,-0.25,-0.40795795005251556
0.4306498100653884,0.6641525342180099,16.789192678131826,-0.38570278584415973,17.40999999999893,-0.23,5,-0.25,-0.4096450884034391
0.46242777215178266,0.6355592417278855,16.77127763461548,-0.3583008703269286,17.39849999999893,-0.23,5,-0.25,-0.4098690089638567
0.4928722970403192,0.608890497770731,16.75464037568259,-0.332745178657774,17.386999999998928,-0.23,5,-0.25,-0.41043526620291615
0.5220292073151169,0.5831382054959544,16.73923685440434,-0.3080704255650346,17.375499999998926,-0.23,5,-0.25,-0.41092578178982375
0.5497885287742912,0.5551864291834852,16.72517212887864,-0.28129451051398746,17.363999999998924,-0.23,5,-0.25,-0.4107321757289442
0.5759486420477196,0.5232022654685675,16.712638941088997,-0.25066375579285705,17.352499999998923,-0.23,5,-0.25,-0.4098491655127981
0.6003125100236901,0.4872773595194113,16.701825624936646,-0.21626632304702298,17.34099999999892,-0.23,5,-0.25,-0.40873249561889874
0.6227060068825518,0.44786993717723433,16.69289857498483,-0.17854099903630072,17.32949999999892,-0.23,5,-0.25,-0.4079094031101502
0.6428908551868875,0.4036969660867129,16.686085557379606,-0.13626035210450027,17.317999999998918,-0.23,5,-0.25,-0.408102984378448
0.660550879106276,0.3532004783877696,16.68168885879004,-0.08793397179132967,17.306499999998916,-0.23,5,-0.25,-0.41057171854972574
0.6753653205518872,0.29628882891222563,16.680015141703812,-0.033474341724542,17.294999999998915,-0.23,5,-0.25,-0.4168287102928491
0.6871188133783614,0.23506985652948398,16.68127024361098,0.025102038143387517,17.283499999998913,-0.23,5,-0.25,-0.4277577293439774
