Boat_Position_Z,Boat_Velocity_Z,Load_Position_Z,Load_Velocity_Z,Target_Load_Position_Z,Target_Load_Velocity_Z,Action,Winch_Velocity,Reward
-0.423931494938527,0.35359874909009664,15.4370523766382,-3.3532789313889566,25,0,3.0,3.0,-102.69444683885817
-0.40678012292579274,0.34302744025468523,15.269858404665122,-3.3438794394615456,25,0,3.0,3.0,-105.85718517091962
-0.39012137104085703,0.333175037698714,15.103122972182824,-3.334708649645961,25,0,3.0,3.0,-109.06845668175893
-0.3738898786728869,0.32462984735940226,14.93680736139467,-3.3263122157630676,25,0,3.0,3.0,-112.3321990384151
-0.3579976546299058,0.31784448085962286,14.77085098638814,-3.3191275001306053,25,0,3.0,3.0,-115.65209690479972
-0.34234190420252314,0.31311500854765334,14.605177768011366,-3.313464367535488,25,0,3.0,3.0,-119.03137534957253
-0.32681344622420827,0.3105691595662973,14.439703137481445,-3.3094926105984257,25,0,3.0,3.0,-122.47261116412483
-0.3113052371497246,0.3101641814896734,14.274341301614427,-3.307236717340345,25,0,3.0,3.0,-125.97756921877824
-0.29572050383274534,0.31169466633958465,14.109012357611888,-3.306578880050779,25,0,3.0,3.0,-129.5470757166484
-0.2799799960265393,0.31481015612412105,13.943648810532274,-3.307270941592293,25,0,3.0,3.0,-133.18094270594517
-0.26402791221808564,0.31904167616907264,13.77820104545711,-3.308955301503289,25,0,3.0,3.0,-136.87795696352663
-0.24783613293209295,0.32383558571985355,13.612641357611295,-3.311193756916282,25,0,3.0,3.0,-140.63594094622607
-0.2314065125793762,0.3285924070543348,13.446966253402557,-3.3135020841747576,25,0,3.0,3.0,-144.45188481184982
-0.21477112557739148,0.3327077400396944,13.281196893247753,-3.315387203096094,25,0,3.0,3.0,-148.32213856127944
-0.19799051989531688,0.3356121136414917,13.115377728298611,-3.316383298982828,25,0,3.0,3.0,-152.24264472679292
-0.18115018288478257,0.3368067402106862,12.949573555169543,-3.3160834625813607,25,0,3.0,3.0,-156.20918703307478
-0.16435555202423446,0.3358926172109621,12.783865344762475,-3.3141642081413636,25,0,3.0,3.0,-160.2176303134205
