Position_X,Position_Y,Position_Z,Orientation_Roll,Orientation_Pitch,Orientation_Yaw,Angular_Velocity_Roll,Angular_Velocity_Pitch,Angular_Velocity_Yaw,Load_Position_X,Load_Position_Y,Load_Position_Z,Wave_Height,Load_Velocity_Z,Buoyant_Force_1_X,Buoyant_Force_1_Y,Buoyant_Force_2_X,Buoyant_Force_2_Y
0.0,0.0,-0.22864763740741534,0.0021463710251698087,-0.0037909348484561982,0.0,-0.006056879611718942,-0.004655040013212633,0.0,15.0,0.0,24.690502643761597,0.22614694790037543,0.7183705744886068,12187.3664550077,12156.852431815316,12291.41120445493,12260.89718126255
0.0,0.0,-0.18983987258774387,0.0017485521407426825,-0.003939584679562192,0.0,-0.007956377688542526,-0.002972996622119887,0.0,15.0,0.0,24.65228169919964,0.24509848717944177,0.7761552963934295,11752.13472160804,11728.619302620224,11872.910279300413,11849.394860312597
0.0,0.0,-0.149674835862677,0.001293429346006202,-0.003996019344494105,0.0,-0.00910245589472961,-0.001128693298638252,0.0,15.0,0.0,24.612949039302514,0.2636781241932086,0.8033007345013373,11236.811048486617,11222.622824689193,11369.237309926048,11355.049086128622
0.0,0.0,-0.10965828242237416,0.0008242786159342124,-0.003956018932616767,0.0,-0.00938301460143979,0.0008000082375467607,0.0,15.0,0.0,24.573985467512088,0.28185766697209913,0.8003310688060564,10679.715288769707,10676.242028538913,10818.201518775822,10814.728258545028
0.0,0.0,-0.07116440027529292,0.00038561547062904915,-0.00381944296019679,0.0,-0.008773262906103264,0.0027315194483995453,0.0,15.0,0.0,24.536734399989008,0.29960953063291246,0.769877642941625,10118.475517448915,10126.024115565951,10257.163399097404,10264.711997214441
0.0,0.0,-0.035365925847917076,1.8704630165020835e-05,-0.0035902393533817018,0.0,-0.007338216809280566,0.004584072136301758,0.0,15.0,0.0,24.502333644537273,0.31690677923497945,0.7159694885475167,9587.33444871225,9605.10000429947,9720.352782689584,9738.118338276803
0.0,0.0,-0.003196163627665262,-0.00024260187152526656,-0.0032762756751609397,0.0,-0.005226130033805748,0.00627927356441524,0.0,15.0,0.0,24.471678631508325,0.3337231666516407,0.6433952444050363,9115.346943561051,9141.494089950169,9237.066915678093,9263.21406206721
0.0,0.0,0.024664854366040545,-0.0003752779039905452,-0.0028889999359870615,0.0,-0.002653520649305573,0.007745514783477565,0.0,15.0,0.0,24.445409536237555,0.3500331763950288,0.5572203598741161,8725.385016968963,8757.23329347893,8830.664926591802,8862.513203101771
0.0,0.0,0.047788358937820366,-0.0003694431661417764,-0.002442945743684179,0.0,0.00011669475697537656,0.008921083846057646,0.0,15.0,0.0,24.423914192290425,0.3658120603337276,0.4624700914355963,8433.761117338345,8468.055668649316,8518.16991745549,8552.46446876646
0.0,0.0,0.06598572087648925,-0.00022935557354656494,-0.001955103319498253,0.0,0.002801751851904229,0.009756848483718517,0.0,15.0,0.0,24.407340182432065,0.3810358762445589,0.3639472387733778,8250.26608135136,8283.50635515963,8310.276002032751,8343.516275841028
0.0,0.0,0.0792927078026102,2.702411978779167e-05,-0.0014441837415584862,0.0,0.0051275938666871315,0.010218391558795337,0.0,15.0,0.0,24.395611666761866,0.39568152414151747,0.26613973852241896,8178.455421597486,8207.248678683643,8211.595292804916,8240.388549891073
