Wall time,Step,Value
1716636899.2760332,652,163.0
1716636905.4128878,1240,155.0
1716636910.3256083,1828,152.3333282470703
1716636915.2794862,2416,151.0
1716636920.4241815,3004,150.1999969482422
1716636925.7569199,3592,149.6666717529297
1716636930.7647505,4181,149.32142639160156
1716636935.8284562,4769,149.03125
1716636942.9369042,5442,148.8333282470703
1716636949.2286942,6031,148.6750030517578
1716636955.0157404,6620,148.5454559326172
1716636960.1518533,7208,148.4166717529297
1716636966.0202599,7797,148.32691955566406
1716636971.719963,8385,148.23214721679688
1716636977.3073013,8973,148.14999389648438
1716636982.8067439,9561,148.078125
1716636990.6033134,10295,148.0294189453125
1716636996.07759,10883,147.97222900390625
1716637001.5683992,11472,147.9342041015625
1716637007.3441947,12060,147.8874969482422
1716637012.7842774,12648,147.84524536132812
1716637018.2841313,13238,147.8295440673828
1716637023.7854524,13826,147.79347229003906
1716637029.919675,14415,147.7708282470703
1716637036.919346,15147,147.74000549316406
1716637043.6509948,15735,147.10000610351562
1716637049.3628714,16323,147.10000610351562
1716637055.564275,16911,147.10000610351562
1716637062.214185,17499,147.10000610351562
1716637067.8889825,18087,147.10000610351562
1716637073.1138813,18675,147.10000610351562
1716637078.4575198,19263,147.08999633789062
1716637083.521902,19854,147.1199951171875
1716637091.0656338,20588,147.11000061035156
1716637096.2799547,21176,147.10000610351562
1716637101.480373,21765,147.10000610351562
1716637106.7218876,22354,147.11000061035156
1716637111.9433541,22944,147.1199951171875
1716637117.2861848,23533,147.1300048828125
1716637122.1473882,24123,147.14999389648438
1716637127.0120437,24712,147.16000366210938
1716637134.5047846,25443,147.1699981689453
1716637139.8793035,26032,147.17999267578125
1716637144.8657784,26620,147.1699981689453
1716637149.8138092,27208,147.1699981689453
1716637154.7547433,27798,147.19000244140625
1716637159.6322777,28387,147.17999267578125
1716637164.5601277,28975,147.17999267578125
1716637169.5222974,29564,147.17999267578125
1716637176.3820255,30295,147.19000244140625
1716637181.3951893,30883,147.19000244140625
1716637186.2661812,31471,147.19000244140625
1716637191.3992598,32059,147.19000244140625
1716637197.1148477,32648,147.1999969482422
1716637202.2700422,33237,147.2100067138672
1716637207.2961628,33826,147.22000122070312
1716637212.3205948,34415,147.22999572753906
1716637218.1713314,35147,147.1999969482422
1716637224.3703845,35737,147.22000122070312
1716637229.2466567,36325,147.22000122070312
1716637234.3289948,36913,147.2100067138672
1716637239.1845787,37502,147.2100067138672
1716637244.8105586,38091,147.1999969482422
1716637250.5964093,38679,147.19000244140625
1716637256.0035477,39267,147.1699981689453
1716637261.6690214,39855,147.16000366210938
1716637269.222042,40589,147.14999389648438
1716637274.2802994,41178,147.14999389648438
1716637279.0789812,41766,147.14999389648438
1716637283.888424,42354,147.14999389648438
1716637288.7973325,42942,147.1300048828125
1716637293.7753413,43530,147.1199951171875
1716637298.8577166,44119,147.1300048828125
1716637303.8143673,44708,147.1300048828125
1716637310.7321002,45441,147.1199951171875
1716637315.5751128,46029,147.1199951171875
1716637320.384359,46617,147.1199951171875
1716637325.1921277,47205,147.1199951171875
1716637329.9775388,47794,147.1199951171875
1716637334.944594,48383,147.1199951171875
1716637339.7989101,48971,147.11000061035156
1716637344.5607636,49561,147.1199951171875
1716637351.3558514,50294,147.1300048828125
1716637356.3301325,50882,147.11000061035156
1716637361.2459757,51470,147.11000061035156
1716637366.1974318,52060,147.1300048828125
1716637371.0004284,52649,147.1300048828125
1716637375.8086345,53239,147.13999938964844
1716637380.5897923,53827,147.13999938964844
1716637385.3936117,54416,147.14999389648438
1716637391.1145718,55147,147.16000366210938
1716637397.0889764,55735,147.14999389648438
1716637401.887551,56324,147.14999389648438
1716637406.7348511,56913,147.16000366210938
1716637411.604458,57501,147.16000366210938
1716637416.7295501,58089,147.16000366210938
1716637421.6628277,58677,147.16000366210938
1716637426.5119958,59265,147.14999389648438
1716637431.3618803,59855,147.16000366210938
1716637438.3095226,60590,147.17999267578125
1716637443.116395,61178,147.17999267578125
1716637447.9654067,61766,147.17999267578125
1716637452.8012795,62355,147.19000244140625
1716637457.5839279,62943,147.17999267578125
1716637462.3421552,63531,147.1699981689453
1716637467.21391,64119,147.1699981689453
1716637472.9225807,64708,147.16000366210938
1716637480.501152,65441,147.14999389648438
1716637485.430945,66030,147.16000366210938
1716637490.341058,66619,147.1699981689453
1716637495.2144487,67207,147.14999389648438
1716637500.1428125,67796,147.14999389648438
1716637505.0037582,68385,147.13999938964844
1716637509.8092036,68973,147.13999938964844
1716637514.6199849,69561,147.1300048828125
1716637521.3998196,70295,147.14999389648438
1716637526.3240385,70883,147.14999389648438
1716637531.083047,71471,147.13999938964844
1716637535.9775336,72059,147.1300048828125
1716637540.8116672,72647,147.1300048828125
1716637545.6235018,73236,147.13999938964844
1716637550.4677181,73825,147.14999389648438
1716637555.3772552,74413,147.14999389648438
1716637561.2013705,75148,147.13999938964844
1716637567.42797,75737,147.1300048828125
1716637572.2463994,76325,147.1300048828125
1716637577.0040796,76914,147.13999938964844
1716637581.8302126,77502,147.1300048828125
1716637586.6596508,78091,147.13999938964844
1716637591.691809,78679,147.13999938964844
1716637597.3020332,79270,147.1699981689453
1716637602.857096,79858,147.16000366210938
1716637611.0838203,80588,147.16000366210938
1716637615.9530919,81178,147.1699981689453
1716637620.8411434,81767,147.1699981689453
1716637625.8887918,82355,147.1699981689453
1716637631.0860941,82943,147.16000366210938
1716637636.8380089,83531,147.14999389648438
1716637643.333277,84120,147.16000366210938
1716637649.290499,84709,147.1699981689453
1716637656.5424078,85441,147.13999938964844
1716637661.66734,86029,147.13999938964844
1716637666.7463439,86618,147.14999389648438
1716637672.2220273,87206,147.14999389648438
1716637677.161633,87794,147.14999389648438
1716637682.1087584,88385,147.1699981689453
1716637687.0379822,88974,147.1699981689453
1716637691.9487169,89562,147.1699981689453
1716637698.8633158,90295,147.1699981689453
1716637703.8028817,90884,147.1699981689453
1716637708.5851748,91473,147.17999267578125
1716637713.6243095,92062,147.17999267578125
1716637719.0849698,92652,147.1999969482422
1716637724.7663836,93240,147.19000244140625
1716637730.1217163,93828,147.19000244140625
1716637735.647941,94416,147.16000366210938
1716637741.6077294,95147,147.16000366210938
