Wall time,Step,Value
1715594465.0998075,4096,0.003069823607802391
1715594470.7879395,6144,0.00206165574491024
1715594476.6808023,8192,0.004475928843021393
1715594493.4643173,10000,0.006352066062390804
1715594499.8402822,12288,0.002020385582000017
1715594505.513964,14336,0.00451741274446249
1715594511.2508376,16384,0.006946945562958717
1715594517.0646966,18432,0.0042354753240942955
1715594533.0815349,20000,0.02273089811205864
1715594539.7548234,22528,0.004577741492539644
1715594545.5991702,24576,0.005119119770824909
1715594551.1784663,26624,0.0051936134696006775
1715594556.8502707,28672,0.00117935286834836
1715594572.9149034,30000,0.08970785140991211
1715594580.0402014,32768,0.08818541467189789
1715594585.7460256,34816,0.0001530575391370803
1715594591.3734534,36864,6.133093847893178e-05
1715594597.0307686,38912,1.6134785255417228e-05
1715594612.4709892,40000,7.84930307418108e-08
1715594620.0029588,43008,5.506444722414017e-08
1715594625.7383585,45056,1.0561780072748661e-07
1715594631.4303648,47104,0.0001900787465274334
1715594637.0878623,49152,4.435586743056774e-05
1715594651.9237523,50000,2.4573731934651732e-05
1715594660.0516994,53248,1.6906415112316608e-06
1715594666.2722752,55296,1.2567616067826748e-06
1715594672.2276416,57344,0.0004560499219223857
1715594678.0879197,59392,2.0816863980144262e-05
1715594692.5937798,60000,2.197630237787962e-07
1715594701.3782115,63488,0.001629630452953279
1715594707.0323205,65536,0.0009500941960141063
1715594712.7278588,67584,0.0013268301263451576
1715594718.370824,69632,0.0005239704623818398
1715594732.2968788,70000,0.0002103434526361525
1715594741.5788078,73728,0.0005338165792636573
1715594747.4881608,75776,0.0013063870137557387
1715594753.6326466,77824,0.0002384685503784567
1715594759.3374908,79872,0.004309585317969322
1715594772.968414,80000,0.00024118437431752682
1715594782.364444,83968,0.004097335040569305
1715594788.099762,86016,0.0018493554089218378
1715594793.7745538,88064,0.0048069157637655735
1715594811.3737056,90000,0.0038612934295088053
1715594817.437305,92160,0.002011457458138466
1715594823.1126025,94208,0.003044627606868744
1715594828.8645964,96256,0.003510564099997282
1715594834.5390608,98304,0.0021482640877366066
1715594851.0785124,100000,0.00031046272488310933
1715594857.4862375,102400,0.007252883166074753
1715594863.4727824,104448,0.008749383501708508
1715594869.3971593,106496,0.039071351289749146
1715594875.2575886,108544,0.0012510680826380849
1715594891.359574,110000,0.0002961542340926826
1715594898.423573,112640,0.002007586881518364
1715594904.1270924,114688,0.0029390514828264713
1715594909.8319385,116736,0.001055481843650341
1715594915.4739573,118784,0.0033692731522023678
1715594931.0567603,120000,0.004439065232872963
1715594938.5589345,122880,0.0033236490562558174
1715594944.4068036,124928,0.0007583869737572968
1715594950.111718,126976,0.0015678366180509329
1715594955.815912,129024,0.0015339769888669252
1715594971.4795043,130000,0.0014173085801303387
1715594979.324932,133120,0.0018118427833542228
1715594984.9516544,135168,0.003956093452870846
1715594990.7052293,137216,0.003002464771270752
1715594996.4102886,139264,0.0003249856526963413
1715595011.556032,140000,0.003817504271864891
1715595019.8716488,143360,0.005298621021211147
1715595025.6083343,145408,0.004278542008250952
1715595031.391473,147456,0.002333963057026267
1715595037.0484824,149504,0.003482178319245577
1715595051.223656,150000,0.0019734418019652367
1715595059.9444408,153600,0.005673863459378481
1715595065.76054,155648,0.0014169468777254224
1715595071.606968,157696,0.0010242150165140629
1715595077.3897874,159744,0.003146243281662464
1715595091.1447487,160000,0.0024435087107121944
1715595100.3662746,163840,0.0010195978684350848
1715595106.0497513,165888,0.00411937665194273
1715595111.7149775,167936,0.0059987623244524
1715595117.4840722,169984,0.039058540016412735
1715595130.754783,170000,0.004497258458286524
1715595140.6493294,174080,0.0033502134028822184
1715595146.4955544,176128,0.000613681913819164
1715595152.2012594,178176,0.0027788253501057625
1715595169.2831633,180000,0.0037803519517183304
1715595175.5345314,182272,0.004619338549673557
1715595181.2249877,184320,0.0020793636795133352
1715595186.9619317,186368,0.002119168173521757
1715595192.7295918,188416,0.002896389691159129
1715595209.6247096,190000,0.0032749108504503965
1715595216.2361774,192512,0.00021030608331784606
1715595221.9437218,194560,0.0025690151378512383
1715595227.757276,196608,0.000872617238201201
1715595233.4462957,198656,0.00028395545086823404
1715595249.2342265,200000,0.003321124240756035
