-4.493872574137018350e-01,-4.813706413452649158e-01,-5.133425754909780592e-01,-5.451721475024816632e-01,-5.767290279477081949e-01,-6.078840039580473142e-01,-6.385095083036271824e-01,-6.684801417303619653e-01,-6.976731864199967603e-01,-7.259691084707462494e-01,-7.532520473410551087e-01,-7.794102902524169263e-01,-8.043367296087475804e-01,-8.279293015593740535e-01,-8.500914039098900199e-01,-8.707322916697017856e-01,-8.897674486166586849e-01,-9.071189333573504987e-01,-9.227156984661016859e-01,-9.364938813959078345e-01,-9.483970659701543848e-01,-9.583765133844114326e-01,-9.663913617724442240e-01,-9.724087935192957666e-01,-9.764041696363616740e-01,-9.783611306482444814e-01,-9.782716635782957582e-01,-9.761361347585673087e-01,-9.719632883298263692e-01,-9.657702104377796637e-01,-9.575822592721043858e-01,-9.474329612347527352e-01,-9.353638736626757044e-01,-9.214244146670647062e-01,-9.056716607858505963e-01,-8.881701132779910024e-01,-8.689914340164819340e-01,-8.482141520615023023e-01,-8.259233421151597199e-01,-8.022102761744380750e-01,-7.771720498086879259e-01,-7.509111845919043127e-01,-7.235352083176775917e-01,-6.951562147156631344e-01,-6.658904044723625848e-01,-6.358576094355508079e-01,-6.051808019505395819e-01,-5.739855913373579366e-01,-5.423997095705660465e-01,-5.105524882676464316e-01,-4.785743291274918709e-01,-4.465961699873370327e-01,-4.147489486844174733e-01,-3.831630669176254722e-01,-3.519678563044439379e-01,-3.212910488194329894e-01,-2.912582537826208240e-01,-2.619924435393205520e-01,-2.336134499373059004e-01,-2.062374736630791516e-01,-1.799766084462958160e-01,-1.549383820805453893e-01,-1.312253161398239665e-01,-1.089345061934812731e-01,-8.815722423850169687e-02,-6.897854497699273946e-02,-5.147699746913303454e-02,-3.572424358791892463e-02,-2.178478459230798192e-02,-9.715697020231062186e-03,4.336010171205884056e-04,8.621552182795921837e-03,1.481463007484268291e-02,1.898747650358356687e-02,2.112300532331207181e-02,2.121247239326068401e-02,1.925551138137787666e-02,1.526013526431196921e-02,9.242703517460426621e-03,1.227855129427635195e-03,-8.751592284829412538e-03,-2.065477685907590732e-02,-3.443295978888222253e-02,-5.002972489763335417e-02,-6.738120963832511245e-02,-8.641636658528195625e-02,-1.070572543450937220e-01,-1.292193566956097994e-01,-1.528119286462362725e-01,-1.777383680025670376e-01,-2.038966109139285776e-01,-2.311795497842374369e-01,-2.594754718349870926e-01,-2.886685165246221652e-01,-3.186391499513565595e-01,-3.492646542969364276e-01,-3.804196303072759910e-01,-4.119765107525025227e-01,-4.438060827640059047e-01,-4.757780169097188261e-01,-5.077614008412819624e-01
-4.636217291038096655e-01,-4.956051130353727463e-01,-5.275770471810858897e-01,-5.594066191925894937e-01,-5.909634996378160254e-01,-6.221184756481551448e-01,-6.527439799937350129e-01,-6.827146134204697958e-01,-7.119076581101047019e-01,-7.402035801608541910e-01,-7.674865190311630503e-01,-7.936447619425246458e-01,-8.185712012988555220e-01,-8.421637732494819950e-01,-8.643258755999978504e-01,-8.849667633598096161e-01,-9.040019203067664044e-01,-9.213534050474583292e-01,-9.369501701562095164e-01,-9.507283530860156651e-01,-9.626315376602621043e-01,-9.726109850745192631e-01,-9.806258334625520545e-01,-9.866432652094035971e-01,-9.906386413264693935e-01,-9.925956023383522009e-01,-9.925061352684036997e-01,-9.903706064486751393e-01,-9.861977600199343108e-01,-9.800046821278873832e-01,-9.718167309622121053e-01,-9.616674329248604547e-01,-9.495983453527834239e-01,-9.356588863571726478e-01,-9.199061324759583158e-01,-9.024045849680988329e-01,-8.832259057065897645e-01,-8.624486237516100218e-01,-8.401578138052674394e-01,-8.164447478645459055e-01,-7.914065214987957564e-01,-7.651456562820121432e-01,-7.377696800077854222e-01,-7.093906864057710759e-01,-6.801248761624704153e-01,-6.500920811256585274e-01,-6.194152736406473014e-01,-5.882200630274658781e-01,-5.566341812606738770e-01,-5.247869599577542621e-01,-4.928088008175997015e-01,-4.608306416774448633e-01,-4.289834203745253038e-01,-3.973975386077333027e-01,-3.662023279945517684e-01,-3.355255205095408200e-01,-3.054927254727286545e-01,-2.762269152294283825e-01,-2.478479216274137309e-01,-2.204719453531869822e-01,-1.942110801364036465e-01,-1.691728537706532198e-01,-1.454597878299317970e-01,-1.231689778835891036e-01,-1.023916959286095274e-01,-8.321301666710056999e-02,-6.571146915924086507e-02,-4.995871527802675516e-02,-3.601925628241581245e-02,-2.395016871033889272e-02,-1.380087067298724213e-02,-5.612919507311908696e-03,5.801583847348523726e-04,4.753004813475736334e-03,6.888533633204241280e-03,6.978000703152853479e-03,5.021039691270046124e-03,1.025663574204138673e-03,-4.991768172647403912e-03,-1.300661656068019534e-02,-2.298606397493724307e-02,-3.488924854918373786e-02,-4.866743147899005306e-02,-6.426419658774118471e-02,-8.161568132843294299e-02,-1.006508382753897868e-01,-1.212917260352015525e-01,-1.434538283857176300e-01,-1.670464003363441030e-01,-1.919728396926748681e-01,-2.181310826040364081e-01,-2.454140214743452675e-01,-2.737099435250949231e-01,-3.029029882147299957e-01,-3.328736216414643900e-01,-3.634991259870442581e-01,-3.946541019973838216e-01,-4.262109824426103533e-01,-4.580405544541137353e-01,-4.900124885998266566e-01,-5.219958725313897929e-01
-4.702884769088505612e-01,-5.022718608404136420e-01,-5.342437949861267299e-01,-5.660733669976303339e-01,-5.976302474428568656e-01,-6.287852234531959850e-01,-6.594107277987759641e-01,-6.893813612255107470e-01,-7.185744059151455421e-01,-7.468703279658950311e-01,-7.741532668362038905e-01,-8.003115097475655970e-01,-8.252379491038963621e-01,-8.488305210545228352e-01,-8.709926234050386906e-01,-8.916335111648505674e-01,-9.106686681118073556e-01,-9.280201528524991694e-01,-9.436169179612503566e-01,-9.573951008910566163e-01,-9.692982854653030556e-01,-9.792777328795601033e-01,-9.872925812675930057e-01,-9.933100130144445483e-01,-9.973053891315103447e-01,-9.992623501433931521e-01,-9.991728830734445399e-01,-9.970373542537160905e-01,-9.928645078249751510e-01,-9.866714299329283344e-01,-9.784834787672530565e-01,-9.683341807299014059e-01,-9.562650931578243751e-01,-9.423256341622134880e-01,-9.265728802809992670e-01,-9.090713327731396731e-01,-8.898926535116307157e-01,-8.691153715566509730e-01,-8.468245616103083906e-01,-8.231114956695868567e-01,-7.980732693038365966e-01,-7.718124040870530944e-01,-7.444364278128263734e-01,-7.160574342108119161e-01,-6.867916239675113665e-01,-6.567588289306994787e-01,-6.260820214456882526e-01,-5.948868108325067183e-01,-5.633009290657147172e-01,-5.314537077627951023e-01,-4.994755486226405972e-01,-4.674973894824857590e-01,-4.356501681795661440e-01,-4.040642864127741984e-01,-3.728690757995927196e-01,-3.421922683145817157e-01,-3.121594732777696057e-01,-2.828936630344692782e-01,-2.545146694324545988e-01,-2.271386931582278779e-01,-2.008778279414445422e-01,-1.758396015756941155e-01,-1.521265356349726927e-01,-1.298357256886299993e-01,-1.090584437336504231e-01,-8.987976447214146569e-02,-7.237821696428176077e-02,-5.662546308306765086e-02,-4.268600408745670816e-02,-3.061691651537978842e-02,-2.046761847802813783e-02,-1.227966731235280440e-02,-6.086589420306043330e-03,-1.913742991565159368e-03,2.217858281633455775e-04,3.112528981119577765e-04,-1.645708113770849579e-03,-5.641084230836757030e-03,-1.165851597768829961e-02,-1.967336436572109104e-02,-2.965281177997813877e-02,-4.155599635422463356e-02,-5.533417928403094876e-02,-7.093094439278208041e-02,-8.828242913347383869e-02,-1.073175860804306825e-01,-1.279584738402424482e-01,-1.501205761907585257e-01,-1.737131481413849987e-01,-1.986395874977157638e-01,-2.247978304090773038e-01,-2.520807692793861632e-01,-2.803766913301358743e-01,-3.095697360197708914e-01,-3.395403694465052302e-01,-3.701658737920852094e-01,-4.013208498024247173e-01,-4.328777302476512490e-01,-4.647073022591546310e-01,-4.966792364048675523e-01,-5.286626203364306331e-01
-4.692851241940806384e-01,-5.012685081256437192e-01,-5.332404422713568071e-01,-5.650700142828604111e-01,-5.966268947280869428e-01,-6.277818707384260621e-01,-6.584073750840060413e-01,-6.883780085107408242e-01,-7.175710532003756192e-01,-7.458669752511251083e-01,-7.731499141214339677e-01,-7.993081570327956742e-01,-8.242345963891264393e-01,-8.478271683397529124e-01,-8.699892706902687678e-01,-8.906301584500806445e-01,-9.096653153970374328e-01,-9.270168001377292466e-01,-9.426135652464804338e-01,-9.563917481762866935e-01,-9.682949327505331327e-01,-9.782743801647901805e-01,-9.862892285528230829e-01,-9.923066602996746255e-01,-9.963020364167404219e-01,-9.982589974286232293e-01,-9.981695303586746171e-01,-9.960340015389461676e-01,-9.918611551102052282e-01,-9.856680772181584116e-01,-9.774801260524831337e-01,-9.673308280151314831e-01,-9.552617404430544523e-01,-9.413222814474435651e-01,-9.255695275662293442e-01,-9.080679800583697503e-01,-8.888893007968607929e-01,-8.681120188418810502e-01,-8.458212088955384678e-01,-8.221081429548169339e-01,-7.970699165890666738e-01,-7.708090513722831716e-01,-7.434330750980564506e-01,-7.150540814960419933e-01,-6.857882712527414437e-01,-6.557554762159295558e-01,-6.250786687309183298e-01,-5.938834581177367955e-01,-5.622975763509447944e-01,-5.304503550480251794e-01,-4.984721959078706743e-01,-4.664940367677158362e-01,-4.346468154647962212e-01,-4.030609336980042756e-01,-3.718657230848227968e-01,-3.411889155998117928e-01,-3.111561205629996829e-01,-2.818903103196993554e-01,-2.535113167176846760e-01,-2.261353404434579550e-01,-1.998744752266746194e-01,-1.748362488609241927e-01,-1.511231829202027699e-01,-1.288323729738600765e-01,-1.080550910188805003e-01,-8.887641175737154287e-02,-7.137486424951183794e-02,-5.562211036829772803e-02,-4.168265137268678533e-02,-2.961356380060986559e-02,-1.946426576325821500e-02,-1.127631459758288157e-02,-5.083236705536120503e-03,-9.103902767952365416e-04,1.225138542933268404e-03,1.314605612881880603e-03,-6.423553990009267523e-04,-4.637731516066834203e-03,-1.065516326291837679e-02,-1.867001165095116821e-02,-2.864945906520821595e-02,-4.055264363945471073e-02,-5.433082656926102594e-02,-6.992759167801215758e-02,-8.727907641870391586e-02,-1.063142333656607597e-01,-1.269551211254725254e-01,-1.491172234759886028e-01,-1.727097954266150759e-01,-1.976362347829458410e-01,-2.237944776943073810e-01,-2.510774165646162404e-01,-2.793733386153659515e-01,-3.085663833050009686e-01,-3.385370167317353074e-01,-3.691625210773152865e-01,-4.003174970876547945e-01,-4.318743775328813261e-01,-4.637039495443847081e-01,-4.956758836900976295e-01,-5.276592676216607103e-01
-4.606270787531351885e-01,-4.926104626846982693e-01,-5.245823968304114127e-01,-5.564119688419150167e-01,-5.879688492871415484e-01,-6.191238252974806677e-01,-6.497493296430605358e-01,-6.797199630697953188e-01,-7.089130077594301138e-01,-7.372089298101796029e-01,-7.644918686804884622e-01,-7.906501115918502798e-01,-8.155765509481809339e-01,-8.391691228988074069e-01,-8.613312252493233734e-01,-8.819721130091351391e-01,-9.010072699560920384e-01,-9.183587546967838522e-01,-9.339555198055350393e-01,-9.477337027353411880e-01,-9.596368873095877383e-01,-9.696163347238447860e-01,-9.776311831118775775e-01,-9.836486148587291201e-01,-9.876439909757950275e-01,-9.896009519876778349e-01,-9.895114849177291116e-01,-9.873759560980006622e-01,-9.832031096692597227e-01,-9.770100317772130172e-01,-9.688220806115377393e-01,-9.586727825741860887e-01,-9.466036950021090579e-01,-9.326642360064980597e-01,-9.169114821252839498e-01,-8.994099346174243559e-01,-8.802312553559152875e-01,-8.594539734009356557e-01,-8.371631634545930734e-01,-8.134500975138714285e-01,-7.884118711481212793e-01,-7.621510059313376662e-01,-7.347750296571109452e-01,-7.063960360550964879e-01,-6.771302258117959383e-01,-6.470974307749841614e-01,-6.164206232899729354e-01,-5.852254126767912901e-01,-5.536395309099994000e-01,-5.217923096070797850e-01,-4.898141504669252244e-01,-4.578359913267703862e-01,-4.259887700238508268e-01,-3.944028882570588257e-01,-3.632076776438772914e-01,-3.325308701588663429e-01,-3.024980751220541775e-01,-2.732322648787539054e-01,-2.448532712767392538e-01,-2.174772950025125051e-01,-1.912164297857291695e-01,-1.661782034199787428e-01,-1.424651374792573200e-01,-1.201743275329146265e-01,-9.939704557793505035e-02,-8.021836631642609294e-02,-6.271681880856638802e-02,-4.696406492735227811e-02,-3.302460593174133541e-02,-2.095551835966441567e-02,-1.080622032231276508e-02,-2.618269156637431649e-03,3.574808735409329419e-03,7.747655164150213380e-03,9.883183983878718326e-03,9.972651053827330525e-03,8.015690041944523170e-03,4.020313924878615719e-03,-1.997117821972926865e-03,-1.001196621000571829e-02,-1.999141362426276602e-02,-3.189459819850926081e-02,-4.567278112831557602e-02,-6.126954623706670766e-02,-7.862103097775846594e-02,-9.765618792471530973e-02,-1.182970756845270754e-01,-1.404591780350431529e-01,-1.640517499856696260e-01,-1.889781893420003911e-01,-2.151364322533619311e-01,-2.424193711236707904e-01,-2.707152931744204460e-01,-2.999083378640555186e-01,-3.298789712907899130e-01,-3.605044756363697811e-01,-3.916594516467093445e-01,-4.232163320919358762e-01,-4.550459041034392582e-01,-4.870178382491521796e-01,-5.190012221807153159e-01
-4.444472962011997152e-01,-4.764306801327627960e-01,-5.084026142784758839e-01,-5.402321862899794880e-01,-5.717890667352060197e-01,-6.029440427455451390e-01,-6.335695470911251181e-01,-6.635401805178599011e-01,-6.927332252074946961e-01,-7.210291472582441852e-01,-7.483120861285530445e-01,-7.744703290399147511e-01,-7.993967683962455162e-01,-8.229893403468719892e-01,-8.451514426973878447e-01,-8.657923304571997214e-01,-8.848274874041565097e-01,-9.021789721448483235e-01,-9.177757372535995106e-01,-9.315539201834057703e-01,-9.434571047576522096e-01,-9.534365521719092573e-01,-9.614514005599421598e-01,-9.674688323067937024e-01,-9.714642084238594988e-01,-9.734211694357423061e-01,-9.733317023657936939e-01,-9.711961735460652445e-01,-9.670233271173243050e-01,-9.608302492252774885e-01,-9.526422980596022105e-01,-9.424930000222505599e-01,-9.304239124501735292e-01,-9.164844534545626420e-01,-9.007316995733484211e-01,-8.832301520654888272e-01,-8.640514728039798698e-01,-8.432741908490001270e-01,-8.209833809026575446e-01,-7.972703149619360108e-01,-7.722320885961857506e-01,-7.459712233794022485e-01,-7.185952471051755275e-01,-6.902162535031610702e-01,-6.609504432598605206e-01,-6.309176482230486327e-01,-6.002408407380374067e-01,-5.690456301248558724e-01,-5.374597483580638713e-01,-5.056125270551442563e-01,-4.736343679149897512e-01,-4.416562087748349130e-01,-4.098089874719152981e-01,-3.782231057051233525e-01,-3.470278950919418737e-01,-3.163510876069308697e-01,-2.863182925701187598e-01,-2.570524823268184322e-01,-2.286734887248037806e-01,-2.012975124505770319e-01,-1.750366472337936963e-01,-1.499984208680432696e-01,-1.262853549273218468e-01,-1.039945449809791533e-01,-8.321726302599957714e-02,-6.403858376449061973e-02,-4.653703625663091481e-02,-3.078428237541680490e-02,-1.684482337980586220e-02,-4.775735807728942461e-03,5.373562229622708131e-03,1.356151339529804156e-02,1.975459128734480263e-02,2.392743771608568659e-02,2.606296653581419154e-02,2.615243360576280374e-02,2.419547259387999638e-02,2.020009647681408893e-02,1.418266472996254635e-02,6.167816341929754920e-03,-3.811631072327292813e-03,-1.571481564657378760e-02,-2.949299857638010280e-02,-4.508976368513123445e-02,-6.244124842582299273e-02,-8.147640537277983652e-02,-1.021172931325916022e-01,-1.242793954831076797e-01,-1.478719674337341528e-01,-1.727984067900649179e-01,-1.989566497014264579e-01,-2.262395885717353172e-01,-2.545355106224850283e-01,-2.837285553121200454e-01,-3.136991887388543843e-01,-3.443246930844343634e-01,-3.754796690947738713e-01,-4.070365495400004030e-01,-4.388661215515037850e-01,-4.708380556972167064e-01,-5.028214396287797872e-01
-4.209942382675905814e-01,-4.529776221991536622e-01,-4.849495563448668056e-01,-5.167791283563704097e-01,-5.483360088015969414e-01,-5.794909848119360607e-01,-6.101164891575159288e-01,-6.400871225842507117e-01,-6.692801672738855068e-01,-6.975760893246349958e-01,-7.248590281949438552e-01,-7.510172711063056727e-01,-7.759437104626363269e-01,-7.995362824132627999e-01,-8.216983847637787663e-01,-8.423392725235905321e-01,-8.613744294705474314e-01,-8.787259142112392452e-01,-8.943226793199904323e-01,-9.081008622497965810e-01,-9.200040468240431313e-01,-9.299834942383001790e-01,-9.379983426263329704e-01,-9.440157743731845130e-01,-9.480111504902504205e-01,-9.499681115021332278e-01,-9.498786444321845046e-01,-9.477431156124560552e-01,-9.435702691837151157e-01,-9.373771912916684101e-01,-9.291892401259931322e-01,-9.190399420886414816e-01,-9.069708545165644509e-01,-8.930313955209534527e-01,-8.772786416397393428e-01,-8.597770941318797489e-01,-8.405984148703706804e-01,-8.198211329153910487e-01,-7.975303229690484663e-01,-7.738172570283268215e-01,-7.487790306625766723e-01,-7.225181654457930591e-01,-6.951421891715663381e-01,-6.667631955695518808e-01,-6.374973853262513313e-01,-6.074645902894395544e-01,-5.767877828044283284e-01,-5.455925721912466830e-01,-5.140066904244547930e-01,-4.821594691215351780e-01,-4.501813099813806174e-01,-4.182031508412257792e-01,-3.863559295383062198e-01,-3.547700477715142187e-01,-3.235748371583326843e-01,-2.928980296733217359e-01,-2.628652346365095704e-01,-2.335994243932092984e-01,-2.052204307911946468e-01,-1.778444545169678981e-01,-1.515835893001845625e-01,-1.265453629344341357e-01,-1.028322969937127129e-01,-8.054148704737001951e-02,-5.976420509239044332e-02,-4.058552583088148591e-02,-2.308397832302178099e-02,-7.331224441807671077e-03,6.608234553803271627e-03,1.867732212588019136e-02,2.882662016323184195e-02,3.701457132890717538e-02,4.320764922095393645e-02,4.738049564969482041e-02,4.951602446942332536e-02,4.960549153937193756e-02,4.764853052748913020e-02,4.365315441042322275e-02,3.763572266357168017e-02,2.962087427553888874e-02,1.964142686128184101e-02,7.738242287035346223e-03,-6.039940642770968982e-03,-2.163670575152210063e-02,-3.898819049221385891e-02,-5.802334743917070270e-02,-7.866423519898246841e-02,-1.008263375494985459e-01,-1.244189095001250189e-01,-1.493453488564557841e-01,-1.755035917678173241e-01,-2.027865306381261834e-01,-2.310824526888758668e-01,-2.602754973785109116e-01,-2.902461308052453060e-01,-3.208716351508251741e-01,-3.520266111611647375e-01,-3.835834916063912692e-01,-4.154130636178946512e-01,-4.473849977636075725e-01,-4.793683816951706533e-01
-3.906280573408353329e-01,-4.226114412723984137e-01,-4.545833754181115571e-01,-4.864129474296151612e-01,-5.179698278748416929e-01,-5.491248038851808122e-01,-5.797503082307606803e-01,-6.097209416574954632e-01,-6.389139863471302583e-01,-6.672099083978797474e-01,-6.944928472681886067e-01,-7.206510901795504243e-01,-7.455775295358810784e-01,-7.691701014865075514e-01,-7.913322038370235179e-01,-8.119730915968352836e-01,-8.310082485437921829e-01,-8.483597332844839967e-01,-8.639564983932351838e-01,-8.777346813230413325e-01,-8.896378658972878828e-01,-8.996173133115449305e-01,-9.076321616995777219e-01,-9.136495934464292645e-01,-9.176449695634951720e-01,-9.196019305753779793e-01,-9.195124635054292561e-01,-9.173769346857008067e-01,-9.132040882569598672e-01,-9.070110103649131617e-01,-8.988230591992378837e-01,-8.886737611618862331e-01,-8.766046735898092024e-01,-8.626652145941982042e-01,-8.469124607129840943e-01,-8.294109132051245004e-01,-8.102322339436154319e-01,-7.894549519886358002e-01,-7.671641420422932178e-01,-7.434510761015715730e-01,-7.184128497358214238e-01,-6.921519845190378106e-01,-6.647760082448110897e-01,-6.363970146427966323e-01,-6.071312043994960828e-01,-5.770984093626843059e-01,-5.464216018776730799e-01,-5.152263912644914345e-01,-4.836405094976995445e-01,-4.517932881947799295e-01,-4.198151290546253689e-01,-3.878369699144705307e-01,-3.559897486115509713e-01,-3.244038668447589702e-01,-2.932086562315774358e-01,-2.625318487465664874e-01,-2.324990537097543497e-01,-2.032332434664540499e-01,-1.748542498644393983e-01,-1.474782735902126496e-01,-1.212174083734293140e-01,-9.617918200767888726e-02,-7.246611606695746444e-02,-5.017530612061477102e-02,-2.939802416563519483e-02,-1.021934490412623742e-02,7.282202603733467505e-03,2.303495648494757742e-02,3.697441548055852012e-02,4.904350305263543985e-02,5.919280108998709045e-02,6.738075225566242388e-02,7.357383014770918495e-02,7.774667657645006891e-02,7.988220539617857385e-02,7.997167246612718605e-02,7.801471145424437870e-02,7.401933533717847125e-02,6.800190359032692866e-02,5.998705520229413723e-02,5.000760778803708950e-02,3.810442321379059472e-02,2.432624028398427951e-02,8.729475175233147866e-03,-8.622009565458610414e-03,-2.765716651241545421e-02,-4.829805427222721992e-02,-7.046015662274329738e-02,-9.405272857336977044e-02,-1.189791679297005356e-01,-1.451374108410620756e-01,-1.724203497113709349e-01,-2.007162717621206183e-01,-2.299093164517556631e-01,-2.598799498784900575e-01,-2.905054542240699256e-01,-3.216604302344094890e-01,-3.532173106796360207e-01,-3.850468826911394027e-01,-4.170188168368523240e-01,-4.490022007684154048e-01
-3.538150658575558438e-01,-3.857984497891189246e-01,-4.177703839348320680e-01,-4.495999559463356166e-01,-4.811568363915622037e-01,-5.123118124019012676e-01,-5.429373167474812467e-01,-5.729079501742160296e-01,-6.021009948638508247e-01,-6.303969169146003138e-01,-6.576798557849091731e-01,-6.838380986962708796e-01,-7.087645380526016448e-01,-7.323571100032281178e-01,-7.545192123537440843e-01,-7.751601001135557389e-01,-7.941952570605126382e-01,-8.115467418012045631e-01,-8.271435069099557502e-01,-8.409216898397617879e-01,-8.528248744140083382e-01,-8.628043218282654969e-01,-8.708191702162981773e-01,-8.768366019631497199e-01,-8.808319780802156274e-01,-8.827889390920984347e-01,-8.826994720221498225e-01,-8.805639432024212621e-01,-8.763910967736804336e-01,-8.701980188816336170e-01,-8.620100677159583391e-01,-8.518607696786066885e-01,-8.397916821065296578e-01,-8.258522231109187706e-01,-8.100994692297045496e-01,-7.925979217218450668e-01,-7.734192424603358873e-01,-7.526419605053562556e-01,-7.303511505590136732e-01,-7.066380846182920283e-01,-6.815998582525419902e-01,-6.553389930357582660e-01,-6.279630167615316561e-01,-5.995840231595171987e-01,-5.703182129162166492e-01,-5.402854178794047613e-01,-5.096086103943935353e-01,-4.784133997812120009e-01,-4.468275180144199998e-01,-4.149802967115003849e-01,-3.830021375713458798e-01,-3.510239784311910416e-01,-3.191767571282714266e-01,-2.875908753614794811e-01,-2.563956647482980022e-01,-2.257188572632869983e-01,-1.956860622264748606e-01,-1.664202519831745608e-01,-1.380412583811599092e-01,-1.106652821069331605e-01,-8.440441689014982485e-02,-5.936619052439939814e-02,-3.565312458367797532e-02,-1.336231463733528191e-02,7.414967317644294287e-03,2.659364657915325170e-02,4.409519408701295662e-02,5.984794796822706653e-02,7.378740696383800923e-02,8.585649453591492897e-02,9.600579257326657956e-02,1.041937437389419130e-01,1.103868216309886741e-01,1.145596680597295580e-01,1.166951968794580630e-01,1.167846639494066752e-01,1.148277029375238678e-01,1.108323268204579604e-01,1.048148950736064178e-01,9.680004668557362635e-02,8.682059927131657862e-02,7.491741469707008383e-02,6.113923176726376862e-02,4.554246665851263698e-02,2.819098191782087870e-02,9.155824970864034906e-03,-1.148506278894773081e-02,-3.364716513946380827e-02,-5.723973709009028132e-02,-8.216617644642104645e-02,-1.083244193577825865e-01,-1.356073582280914458e-01,-1.639032802788411292e-01,-1.930963249684761740e-01,-2.230669583952105406e-01,-2.536924627407904920e-01,-2.848474387511299999e-01,-3.164043191963565316e-01,-3.482338912078599136e-01,-3.802058253535728349e-01,-4.121892092851359157e-01
-3.111205754649188360e-01,-3.431039593964819168e-01,-3.750758935421950602e-01,-4.069054655536986642e-01,-4.384623459989251959e-01,-4.696173220092643152e-01,-5.002428263548441834e-01,-5.302134597815789663e-01,-5.594065044712137613e-01,-5.877024265219632504e-01,-6.149853653922721097e-01,-6.411436083036339273e-01,-6.660700476599645814e-01,-6.896626196105910545e-01,-7.118247219611070209e-01,-7.324656097209187866e-01,-7.515007666678756859e-01,-7.688522514085674997e-01,-7.844490165173186869e-01,-7.982271994471248355e-01,-8.101303840213713858e-01,-8.201098314356284336e-01,-8.281246798236612250e-01,-8.341421115705127676e-01,-8.381374876875786750e-01,-8.400944486994614824e-01,-8.400049816295127592e-01,-8.378694528097843097e-01,-8.336966063810433702e-01,-8.275035284889966647e-01,-8.193155773233213868e-01,-8.091662792859697362e-01,-7.970971917138927054e-01,-7.831577327182817072e-01,-7.674049788370675973e-01,-7.499034313292080034e-01,-7.307247520676989350e-01,-7.099474701127193033e-01,-6.876566601663767209e-01,-6.639435942256550760e-01,-6.389053678599049269e-01,-6.126445026431213137e-01,-5.852685263688945927e-01,-5.568895327668801354e-01,-5.276237225235795858e-01,-4.975909274867677534e-01,-4.669141200017565274e-01,-4.357189093885749931e-01,-4.041330276217830475e-01,-3.722858063188634326e-01,-3.403076471787088719e-01,-3.083294880385540337e-01,-2.764822667356344743e-01,-2.448963849688424732e-01,-2.137011743556609666e-01,-1.830243668706499904e-01,-1.529915718338378527e-01,-1.237257615905375530e-01,-9.534676798852290136e-02,-6.797079171429615263e-02,-4.170992649751281700e-02,-1.667170013176239030e-02,7.041365808959032524e-03,2.933217575530172594e-02,5.010945771028130213e-02,6.928813697179025954e-02,8.678968447964996447e-02,1.025424383608640744e-01,1.164818973564750171e-01,1.285509849285519368e-01,1.387002829659035874e-01,1.468882341315789208e-01,1.530813120236256819e-01,1.572541584523665659e-01,1.593896872720950708e-01,1.594791543420436830e-01,1.575221933301608757e-01,1.535268172130949682e-01,1.475093854662434256e-01,1.394945370782106342e-01,1.295150896639535865e-01,1.176119050897070917e-01,1.038337221599007765e-01,8.823695705114964483e-02,7.088547231045788655e-02,5.185031536350104275e-02,3.120942760368927704e-02,9.047325253173199577e-03,-1.454524669745327348e-02,-3.947168605378403861e-02,-6.562992896514557861e-02,-9.291286783545443795e-02,-1.212087898862041213e-01,-1.504018345758391662e-01,-1.803724680025735327e-01,-2.109979723481534564e-01,-2.421529483584929920e-01,-2.737098288037195237e-01,-3.055394008152229057e-01,-3.375113349609358271e-01,-3.694947188924989079e-01
